  1102    0.11539E+04    0.18473E+02   -0.72616E+02    0.18207E+06   -0.37996E+01
  1103    0.11562E+04    0.18224E+02   -0.72023E+02    0.18173E+06   -0.38837E+01
  1104    0.11585E+04    0.17978E+02   -0.71412E+02    0.18140E+06   -0.39634E+01
  1105    0.11606E+04    0.17736E+02   -0.70784E+02    0.18106E+06   -0.40388E+01
  1106    0.11627E+04    0.17495E+02   -0.70138E+02    0.18073E+06   -0.41099E+01
  1107    0.11648E+04    0.17259E+02   -0.69476E+02    0.18040E+06   -0.41767E+01
  1108    0.11668E+04    0.17025E+02   -0.68799E+02    0.18006E+06   -0.42394E+01
  1109    0.11687E+04    0.16794E+02   -0.68105E+02    0.17973E+06   -0.42979E+01
  1110    0.11706E+04    0.16568E+02   -0.67395E+02    0.17940E+06   -0.43522E+01
  1111    0.11723E+04    0.16346E+02   -0.66670E+02    0.17907E+06   -0.44025E+01
  1112    0.11741E+04    0.16126E+02   -0.65932E+02    0.17874E+06   -0.44486E+01
  1113    0.11757E+04    0.15912E+02   -0.65178E+02    0.17842E+06   -0.44908E+01
  1114    0.11773E+04    0.15700E+02   -0.64410E+02    0.17809E+06   -0.45290E+01
  1115    0.11788E+04    0.15493E+02   -0.63630E+02    0.17776E+06   -0.45633E+01
  1116    0.11803E+04    0.15291E+02   -0.62837E+02    0.17744E+06   -0.45936E+01
  1117    0.11816E+04    0.15092E+02   -0.62031E+02    0.17711E+06   -0.46201E+01
  1118    0.11829E+04    0.14898E+02   -0.61211E+02    0.17679E+06   -0.46428E+01
  1119    0.11842E+04    0.14707E+02   -0.60380E+02    0.17647E+06   -0.46616E+01
  1120    0.11853E+04    0.14521E+02   -0.59538E+02    0.17614E+06   -0.46767E+01
  1121    0.11863E+04    0.14339E+02   -0.58684E+02    0.17582E+06   -0.46882E+01
  1122    0.11873E+04    0.14162E+02   -0.57820E+02    0.17550E+06   -0.46959E+01
  1123    0.11882E+04    0.13990E+02   -0.56946E+02    0.17518E+06   -0.47000E+01
  1124    0.11890E+04    0.13821E+02   -0.56062E+02    0.17486E+06   -0.47005E+01
  1125    0.11897E+04    0.13657E+02   -0.55168E+02    0.17454E+06   -0.46974E+01
  1126    0.11904E+04    0.13498E+02   -0.54265E+02    0.17423E+06   -0.46909E+01
  1127    0.11909E+04    0.13343E+02   -0.53354E+02    0.17391E+06   -0.46808E+01
  1128    0.11914E+04    0.13193E+02   -0.52436E+02    0.17359E+06   -0.46673E+01
  1129    0.11918E+04    0.13049E+02   -0.51509E+02    0.17328E+06   -0.46504E+01
  1130    0.11921E+04    0.12909E+02   -0.50575E+02    0.17296E+06   -0.46302E+01
  1131    0.11923E+04    0.12773E+02   -0.49635E+02    0.17265E+06   -0.46066E+01
  1132    0.11925E+04    0.12643E+02   -0.48688E+02    0.17234E+06   -0.45797E+01
  1133    0.11925E+04    0.12518E+02   -0.47736E+02    0.17202E+06   -0.45495E+01
  1134    0.11925E+04    0.12397E+02   -0.46777E+02    0.17171E+06   -0.45162E+01
  1135    0.11923E+04    0.12281E+02   -0.45814E+02    0.17140E+06   -0.44797E+01
  1136    0.11921E+04    0.12171E+02   -0.44847E+02    0.17109E+06   -0.44400E+01
  1137    0.11918E+04    0.12065E+02   -0.43874E+02    0.17078E+06   -0.43972E+01
  1138    0.11915E+04    0.11965E+02   -0.42899E+02    0.17047E+06   -0.43514E+01
  1139    0.11910E+04    0.11869E+02   -0.41920E+02    0.17016E+06   -0.43026E+01
  1140    0.11904E+04    0.11779E+02   -0.40938E+02    0.16986E+06   -0.42508E+01
  1141    0.11898E+04    0.11692E+02   -0.39953E+02    0.16955E+06   -0.41960E+01
  1142    0.11891E+04    0.11612E+02   -0.38967E+02    0.16925E+06   -0.41383E+01
  1143    0.11883E+04    0.11537E+02   -0.37980E+02    0.16894E+06   -0.40778E+01
  1144    0.11873E+04    0.11466E+02   -0.36991E+02    0.16864E+06   -0.40144E+01
  1145    0.11863E+04    0.11402E+02   -0.36002E+02    0.16833E+06   -0.39483E+01
  1146    0.11852E+04    0.11341E+02   -0.35012E+02    0.16803E+06   -0.38794E+01
  1147    0.11841E+04    0.11287E+02   -0.34022E+02    0.16773E+06   -0.38077E+01
  1148    0.11828E+04    0.11237E+02   -0.33033E+02    0.16743E+06   -0.37334E+01
  1149    0.11814E+04    0.11192E+02   -0.32046E+02    0.16713E+06   -0.36565E+01
  1150    0.11800E+04    0.11153E+02   -0.31059E+02    0.16683E+06   -0.35770E+01
  1151    0.11785E+04    0.11118E+02   -0.30074E+02    0.16653E+06   -0.34949E+01
  1152    0.11769E+04    0.11089E+02   -0.29092E+02    0.16623E+06   -0.34102E+01
  1153    0.11753E+04    0.11065E+02   -0.28113E+02    0.16593E+06   -0.33230E+01
  1154    0.11735E+04    0.11046E+02   -0.27136E+02    0.16563E+06   -0.32332E+01
  1155    0.11717E+04    0.11032E+02   -0.26163E+02    0.16534E+06   -0.31409E+01
  1156    0.11697E+04    0.11023E+02   -0.25195E+02    0.16504E+06   -0.30460E+01
  1157    0.11677E+04    0.11019E+02   -0.24230E+02    0.16475E+06   -0.29486E+01
  1158    0.11656E+04    0.11020E+02   -0.23270E+02    0.16445E+06   -0.28486E+01
  1159    0.11635E+04    0.11026E+02   -0.22315E+02    0.16416E+06   -0.27460E+01
  1160    0.11611E+04    0.11037E+02   -0.21368E+02    0.16387E+06   -0.26410E+01
  1161    0.11589E+04    0.11053E+02   -0.20425E+02    0.16357E+06   -0.25333E+01
  1162    0.11565E+04    0.11074E+02   -0.19489E+02    0.16328E+06   -0.24231E+01
  1163    0.11540E+04    0.11100E+02   -0.18560E+02    0.16299E+06   -0.23104E+01
  1164    0.11515E+04    0.11131E+02   -0.17639E+02    0.16270E+06   -0.21951E+01
  1165    0.11488E+04    0.11167E+02   -0.16725E+02    0.16241E+06   -0.20773E+01
  1166    0.11460E+04    0.11208E+02   -0.15819E+02    0.16212E+06   -0.19570E+01
  1167    0.11433E+04    0.11253E+02   -0.14922E+02    0.16184E+06   -0.18341E+01
  1168    0.11404E+04    0.11303E+02   -0.14032E+02    0.16155E+06   -0.17087E+01
  1169    0.11375E+04    0.11358E+02   -0.13154E+02    0.16126E+06   -0.15807E+01
  1170    0.11346E+04    0.11417E+02   -0.12284E+02    0.16098E+06   -0.14502E+01
  1171    0.11315E+04    0.11481E+02   -0.11424E+02    0.16069E+06   -0.13172E+01
  1172    0.11283E+04    0.11550E+02   -0.10575E+02    0.16041E+06   -0.11816E+01
  1173    0.11252E+04    0.11623E+02   -0.97359E+01    0.16012E+06   -0.10435E+01
  1174    0.11219E+04    0.11699E+02   -0.89082E+01    0.15984E+06   -0.90293E+00
  1175    0.11186E+04    0.11781E+02   -0.80918E+01    0.15956E+06   -0.75978E+00
  1176    0.11151E+04    0.11867E+02   -0.72873E+01    0.15927E+06   -0.61411E+00
  1177    0.11116E+04    0.11958E+02   -0.64945E+01    0.15899E+06   -0.46591E+00
  1178    0.11081E+04    0.12052E+02   -0.57140E+01    0.15871E+06   -0.31518E+00
  1179    0.11046E+04    0.12152E+02   -0.49460E+01    0.15843E+06   -0.16194E+00
  1180    0.11009E+04    0.12255E+02   -0.41908E+01    0.15815E+06   -0.61700E-02
  1181    0.10972E+04    0.12362E+02   -0.34488E+01    0.15787E+06    0.15212E+00
  1182    0.10934E+04    0.12473E+02   -0.27202E+01    0.15760E+06    0.31292E+00
  1183    0.10896E+04    0.12589E+02   -0.20052E+01    0.15732E+06    0.47624E+00
  1184    0.10857E+04    0.12707E+02   -0.13043E+01    0.15704E+06    0.64208E+00
  1185    0.10818E+04    0.12830E+02   -0.61748E+00    0.15676E+06    0.81043E+00
  1186    0.10778E+04    0.12957E+02    0.54767E-01    0.15649E+06    0.98130E+00
  1187    0.10739E+04    0.13087E+02    0.71231E+00    0.15621E+06    0.11547E+01
  1188    0.10698E+04    0.13221E+02    0.13548E+01    0.15594E+06    0.13306E+01
  1189    0.10657E+04    0.13358E+02    0.19822E+01    0.15567E+06    0.15090E+01
  1190    0.10615E+04    0.13499E+02    0.25941E+01    0.15539E+06    0.16899E+01
  1191    0.10573E+04    0.13643E+02    0.31905E+01    0.15512E+06    0.18733E+01
  1192    0.10530E+04    0.13790E+02    0.37711E+01    0.15485E+06    0.20592E+01
  1193    0.10487E+04    0.13941E+02    0.43358E+01    0.15458E+06    0.22476E+01
  1194    0.10444E+04    0.14095E+02    0.48845E+01    0.15431E+06    0.24385E+01
  1195    0.10401E+04    0.14252E+02    0.54168E+01    0.15404E+06    0.26319E+01
  1196    0.10356E+04    0.14413E+02    0.59324E+01    0.15377E+06    0.28278E+01
  1197    0.10312E+04    0.14575E+02    0.64316E+01    0.15350E+06    0.30263E+01
  1198    0.10267E+04    0.14741E+02    0.69128E+01    0.15323E+06    0.32272E+01
  1199    0.10222E+04    0.14909E+02    0.73783E+01    0.15297E+06    0.34306E+01
  1200    0.10176E+04    0.15081E+02    0.78265E+01    0.15270E+06    0.36365E+01
  1201    0.10131E+04    0.15254E+02    0.82567E+01    0.15243E+06    0.38448E+01
  1202    0.10084E+04    0.15431E+02    0.86704E+01    0.15217E+06    0.40554E+01
  1203    0.10038E+04    0.15610E+02    0.90659E+01    0.15190E+06    0.42680E+01
  1204    0.99914E+03    0.15791E+02    0.94441E+01    0.15164E+06    0.44824E+01
  1205    0.99445E+03    0.15973E+02    0.98040E+01    0.15138E+06    0.46982E+01
  1206    0.98975E+03    0.16159E+02    0.10147E+02    0.15111E+06    0.49153E+01
  1207    0.98512E+03    0.16346E+02    0.10470E+02    0.15085E+06    0.51334E+01
  1208    0.98040E+03    0.16536E+02    0.10777E+02    0.15059E+06    0.53523E+01
  1209    0.97561E+03    0.16727E+02    0.11065E+02    0.15033E+06    0.55716E+01
  1210    0.97088E+03    0.16920E+02    0.11334E+02    0.15007E+06    0.57912E+01
  1211    0.96607E+03    0.17115E+02    0.11585E+02    0.14981E+06    0.60109E+01
  1212    0.96133E+03    0.17311E+02    0.11818E+02    0.14955E+06    0.62303E+01
  1213    0.95651E+03    0.17509E+02    0.12034E+02    0.14929E+06    0.64492E+01
  1214    0.95175E+03    0.17708E+02    0.12230E+02    0.14903E+06    0.66674E+01
  1215    0.94699E+03    0.17908E+02    0.12408E+02    0.14877E+06    0.68846E+01
  1216    0.94222E+03    0.18110E+02    0.12567E+02    0.14852E+06    0.71005E+01
  1217    0.93729E+03    0.18313E+02    0.12708E+02    0.14826E+06    0.73150E+01
  1218    0.93251E+03    0.18518E+02    0.12829E+02    0.14800E+06    0.75278E+01
  1219    0.92764E+03    0.18722E+02    0.12934E+02    0.14775E+06    0.77386E+01
  1220    0.92285E+03    0.18928E+02    0.13019E+02    0.14749E+06    0.79471E+01
  1221    0.91804E+03    0.19133E+02    0.13086E+02    0.14724E+06    0.81533E+01
  1222    0.91323E+03    0.19341E+02    0.13133E+02    0.14699E+06    0.83566E+01
  1223    0.90841E+03    0.19549E+02    0.13164E+02    0.14673E+06    0.85571E+01
  1224    0.90358E+03    0.19755E+02    0.13174E+02    0.14648E+06    0.87543E+01
  1225    0.89882E+03    0.19964E+02    0.13166E+02    0.14623E+06    0.89480E+01
  1226    0.89406E+03    0.20172E+02    0.13141E+02    0.14598E+06    0.91380E+01
  1227    0.88936E+03    0.20380E+02    0.13097E+02    0.14573E+06    0.93241E+01
  1228    0.88458E+03    0.20589E+02    0.13035E+02    0.14548E+06    0.95060E+01
  1229    0.87986E+03    0.20798E+02    0.12954E+02    0.14523E+06    0.96834E+01
  1230    0.87499E+03    0.21006E+02    0.12856E+02    0.14498E+06    0.98561E+01
  1231    0.87027E+03    0.21214E+02    0.12740E+02    0.14473E+06    0.10024E+02
  1232    0.86553E+03    0.21422E+02    0.12607E+02    0.14448E+06    0.10186E+02
  1233    0.86094E+03    0.21630E+02    0.12454E+02    0.14424E+06    0.10344E+02
  1234    0.85626E+03    0.21837E+02    0.12285E+02    0.14399E+06    0.10495E+02
  1235    0.85188E+03    0.22043E+02    0.12099E+02    0.14374E+06    0.10641E+02
  1236    0.84734E+03    0.22249E+02    0.11895E+02    0.14350E+06    0.10780E+02
  1237    0.84279E+03    0.22453E+02    0.11673E+02    0.14325E+06    0.10913E+02
  1238    0.83831E+03    0.22658E+02    0.11435E+02    0.14301E+06    0.11039E+02
  1239    0.83382E+03    0.22860E+02    0.11178E+02    0.14276E+06    0.11158E+02
  1240    0.82933E+03    0.23063E+02    0.10907E+02    0.14252E+06    0.11270E+02
  1241    0.82498E+03    0.23263E+02    0.10617E+02    0.14228E+06    0.11375E+02
  1242    0.82054E+03    0.23464E+02    0.10313E+02    0.14204E+06    0.11472E+02
  1243    0.81617E+03    0.23661E+02    0.99905E+01    0.14179E+06    0.11561E+02
  1244    0.81187E+03    0.23859E+02    0.96532E+01    0.14155E+06    0.11642E+02
  1245    0.80764E+03    0.24055E+02    0.92997E+01    0.14131E+06    0.11714E+02
  1246    0.80340E+03    0.24249E+02    0.89316E+01    0.14107E+06    0.11778E+02
  1247    0.79915E+03    0.24441E+02    0.85472E+01    0.14083E+06    0.11833E+02
  1248    0.79497E+03    0.24632E+02    0.81473E+01    0.14059E+06    0.11878E+02
  1249    0.79086E+03    0.24823E+02    0.77327E+01    0.14035E+06    0.11914E+02
  1250    0.78682E+03    0.25010E+02    0.73031E+01    0.14012E+06    0.11941E+02
  1251    0.78276E+03    0.25194E+02    0.68588E+01    0.13988E+06    0.11958E+02
  1252    0.77885E+03    0.25379E+02    0.63999E+01    0.13964E+06    0.11965E+02
  1253    0.77486E+03    0.25560E+02    0.59270E+01    0.13941E+06    0.11963E+02
  1254    0.77094E+03    0.25738E+02    0.54402E+01    0.13917E+06    0.11953E+02
  1255    0.76708E+03    0.25916E+02    0.49397E+01    0.13893E+06    0.11934E+02
  1256    0.76337E+03    0.26090E+02    0.44260E+01    0.13870E+06    0.11907E+02
  1257    0.75965E+03    0.26262E+02    0.38991E+01    0.13847E+06    0.11873E+02
  1258    0.75592E+03    0.26431E+02    0.33594E+01    0.13823E+06    0.11831E+02
  1259    0.75226E+03    0.26598E+02    0.28072E+01    0.13800E+06    0.11783E+02
  1260    0.74867E+03    0.26762E+02    0.22429E+01    0.13777E+06    0.11729E+02
  1261    0.74515E+03    0.26924E+02    0.16665E+01    0.13753E+06    0.11669E+02
  1262    0.74169E+03    0.27083E+02    0.10787E+01    0.13730E+06    0.11603E+02
  1263    0.73831E+03    0.27239E+02    0.47938E+00    0.13707E+06    0.11532E+02
  1264    0.73492E+03    0.27393E+02   -0.13121E+00    0.13684E+06    0.11456E+02
  1265    0.73167E+03    0.27543E+02   -0.75253E+00    0.13661E+06    0.11376E+02
  1266    0.72842E+03    0.27691E+02   -0.13842E+01    0.13638E+06    0.11293E+02
  1267    0.72524E+03    0.27834E+02   -0.20262E+01    0.13615E+06    0.11205E+02
  1268    0.72213E+03    0.27977E+02   -0.26782E+01    0.13592E+06    0.11115E+02
  1269    0.71911E+03    0.28113E+02   -0.33394E+01    0.13569E+06    0.11022E+02
  1270    0.71612E+03    0.28248E+02   -0.40107E+01    0.13547E+06    0.10926E+02
  1271    0.71321E+03    0.28379E+02   -0.46905E+01    0.13524E+06    0.10829E+02
  1272    0.71034E+03    0.28507E+02   -0.53788E+01    0.13501E+06    0.10730E+02
  1273    0.70753E+03    0.28631E+02   -0.60758E+01    0.13479E+06    0.10630E+02
  1274    0.70479E+03    0.28751E+02   -0.67805E+01    0.13456E+06    0.10530E+02
  1275    0.70211E+03    0.28868E+02   -0.74924E+01    0.13433E+06    0.10429E+02
  1276    0.69949E+03    0.28982E+02   -0.82121E+01    0.13411E+06    0.10328E+02
  1277    0.69694E+03    0.29093E+02   -0.89383E+01    0.13389E+06    0.10228E+02
  1278    0.69446E+03    0.29199E+02   -0.96717E+01    0.13366E+06    0.10128E+02
  1279    0.69204E+03    0.29301E+02   -0.10411E+02    0.13344E+06    0.10030E+02
  1280    0.68970E+03    0.29401E+02   -0.11157E+02    0.13322E+06    0.99339E+01
  1281    0.68742E+03    0.29496E+02   -0.11908E+02    0.13299E+06    0.98396E+01
  1282    0.68521E+03    0.29587E+02   -0.12664E+02    0.13277E+06    0.97479E+01
  1283    0.68307E+03    0.29675E+02   -0.13426E+02    0.13255E+06    0.96591E+01
  1284    0.68099E+03    0.29758E+02   -0.14192E+02    0.13233E+06    0.95735E+01
  1285    0.67898E+03    0.29838E+02   -0.14962E+02    0.13211E+06    0.94917E+01
  1286    0.67703E+03    0.29914E+02   -0.15737E+02    0.13189E+06    0.94140E+01
  1287    0.67516E+03    0.29985E+02   -0.16515E+02    0.13167E+06    0.93408E+01
  1288    0.67336E+03    0.30053E+02   -0.17297E+02    0.13145E+06    0.92726E+01
  1289    0.67162E+03    0.30117E+02   -0.18080E+02    0.13123E+06    0.92096E+01
  1290    0.66995E+03    0.30176E+02   -0.18868E+02    0.13101E+06    0.91524E+01
  1291    0.66835E+03    0.30232E+02   -0.19657E+02    0.13080E+06    0.91012E+01
  1292    0.66682E+03    0.30282E+02   -0.20449E+02    0.13058E+06    0.90566E+01
  1293    0.66535E+03    0.30330E+02   -0.21243E+02    0.13036E+06    0.90189E+01
  1294    0.66396E+03    0.30373E+02   -0.22036E+02    0.13015E+06    0.89885E+01
  1295    0.66263E+03    0.30412E+02   -0.22832E+02    0.12993E+06    0.89659E+01
  1296    0.66137E+03    0.30447E+02   -0.23627E+02    0.12971E+06    0.89513E+01
  1297    0.66018E+03    0.30478E+02   -0.24424E+02    0.12950E+06    0.89453E+01
  1298    0.65905E+03    0.30505E+02   -0.25220E+02    0.12929E+06    0.89482E+01
  1299    0.65799E+03    0.30527E+02   -0.26016E+02    0.12907E+06    0.89604E+01
  1300    0.65700E+03    0.30545E+02   -0.26811E+02    0.12886E+06    0.89823E+01
  1301    0.65608E+03    0.30560E+02   -0.27605E+02    0.12864E+06    0.90143E+01
  1302    0.65522E+03    0.30570E+02   -0.28397E+02    0.12843E+06    0.90559E+01
  1303    0.65443E+03    0.30575E+02   -0.29188E+02    0.12822E+06    0.91067E+01
  1304    0.65370E+03    0.30577E+02   -0.29977E+02    0.12801E+06    0.91664E+01
  1305    0.65304E+03    0.30574E+02   -0.30764E+02    0.12780E+06    0.92345E+01
  1306    0.65243E+03    0.30568E+02   -0.31548E+02    0.12759E+06    0.93106E+01
  1307    0.65191E+03    0.30557E+02   -0.32327E+02    0.12738E+06    0.93942E+01
  1308    0.65144E+03    0.30542E+02   -0.33106E+02    0.12717E+06    0.94848E+01
  1309    0.65103E+03    0.30522E+02   -0.33879E+02    0.12696E+06    0.95822E+01
  1310    0.65069E+03    0.30498E+02   -0.34649E+02    0.12675E+06    0.96858E+01
  1311    0.65041E+03    0.30471E+02   -0.35414E+02    0.12654E+06    0.97952E+01
  1312    0.65021E+03    0.30440E+02   -0.36174E+02    0.12633E+06    0.99099E+01
  1313    0.65005E+03    0.30404E+02   -0.36930E+02    0.12612E+06    0.10030E+02
  1314    0.64996E+03    0.30364E+02   -0.37679E+02    0.12592E+06    0.10154E+02
  1315    0.64993E+03    0.30320E+02   -0.38423E+02    0.12571E+06    0.10282E+02
  1316    0.64996E+03    0.30272E+02   -0.39161E+02    0.12550E+06    0.10414E+02
  1317    0.65005E+03    0.30221E+02   -0.39893E+02    0.12530E+06    0.10549E+02
  1318    0.65019E+03    0.30164E+02   -0.40617E+02    0.12509E+06    0.10687E+02
  1319    0.65039E+03    0.30104E+02   -0.41336E+02    0.12489E+06    0.10827E+02
  1320    0.65065E+03    0.30040E+02   -0.42047E+02    0.12468E+06    0.10969E+02
  1321    0.65096E+03    0.29973E+02   -0.42751E+02    0.12448E+06    0.11113E+02
  1322    0.65133E+03    0.29900E+02   -0.43446E+02    0.12427E+06    0.11258E+02
  1323    0.65175E+03    0.29825E+02   -0.44133E+02    0.12407E+06    0.11403E+02
  1324    0.65223E+03    0.29745E+02   -0.44813E+02    0.12387E+06    0.11549E+02
  1325    0.65276E+03    0.29662E+02   -0.45483E+02    0.12366E+06    0.11694E+02
  1326    0.65335E+03    0.29575E+02   -0.46145E+02    0.12346E+06    0.11839E+02
  1327    0.65397E+03    0.29485E+02   -0.46798E+02    0.12326E+06    0.11982E+02
  1328    0.65466E+03    0.29392E+02   -0.47439E+02    0.12306E+06    0.12124E+02
  1329    0.65540E+03    0.29293E+02   -0.48073E+02    0.12286E+06    0.12264E+02
  1330    0.65617E+03    0.29192E+02   -0.48696E+02    0.12266E+06    0.12402E+02
  1331    0.65701E+03    0.29087E+02   -0.49309E+02    0.12246E+06    0.12536E+02
  1332    0.65788E+03    0.28978E+02   -0.49912E+02    0.12226E+06    0.12668E+02
  1333    0.65880E+03    0.28866E+02   -0.50504E+02    0.12206E+06    0.12796E+02
  1334    0.65977E+03    0.28751E+02   -0.51085E+02    0.12186E+06    0.12919E+02
  1335    0.66077E+03    0.28632E+02   -0.51655E+02    0.12166E+06    0.13038E+02
  1336    0.66183E+03    0.28510E+02   -0.52213E+02    0.12146E+06    0.13152E+02
  1337    0.66292E+03    0.28384E+02   -0.52760E+02    0.12127E+06    0.13261E+02
  1338    0.66405E+03    0.28256E+02   -0.53295E+02    0.12107E+06    0.13364E+02
  1339    0.66523E+03    0.28123E+02   -0.53819E+02    0.12087E+06    0.13460E+02
  1340    0.66645E+03    0.27989E+02   -0.54332E+02    0.12068E+06    0.13550E+02
  1341    0.66769E+03    0.27852E+02   -0.54831E+02    0.12048E+06    0.13633E+02
  1342    0.66898E+03    0.27711E+02   -0.55318E+02    0.12028E+06    0.13708E+02
  1343    0.67030E+03    0.27567E+02   -0.55792E+02    0.12009E+06    0.13775E+02
  1344    0.67166E+03    0.27420E+02   -0.56253E+02    0.11989E+06    0.13833E+02
  1345    0.67304E+03    0.27271E+02   -0.56701E+02    0.11970E+06    0.13883E+02
  1346    0.67446E+03    0.27119E+02   -0.57138E+02    0.11951E+06    0.13923E+02
  1347    0.67592E+03    0.26964E+02   -0.57560E+02    0.11931E+06    0.13954E+02
  1348    0.67740E+03    0.26806E+02   -0.57968E+02    0.11912E+06    0.13974E+02
  1349    0.67892E+03    0.26645E+02   -0.58363E+02    0.11893E+06    0.13984E+02
  1350    0.68045E+03    0.26483E+02   -0.58745E+02    0.11873E+06    0.13983E+02
  1351    0.68202E+03    0.26317E+02   -0.59112E+02    0.11854E+06    0.13971E+02
  1352    0.68361E+03    0.26149E+02   -0.59466E+02    0.11835E+06    0.13947E+02
  1353    0.68523E+03    0.25981E+02   -0.59806E+02    0.11816E+06    0.13914E+02
  1354    0.68686E+03    0.25809E+02   -0.60131E+02    0.11797E+06    0.13872E+02
  1355    0.68853E+03    0.25634E+02   -0.60443E+02    0.11778E+06    0.13821E+02
  1356    0.69022E+03    0.25459E+02   -0.60741E+02    0.11759E+06    0.13762E+02
  1357    0.69192E+03    0.25280E+02   -0.61024E+02    0.11740E+06    0.13696E+02
  1358    0.69363E+03    0.25100E+02   -0.61290E+02    0.11721E+06    0.13625E+02
  1359    0.69536E+03    0.24918E+02   -0.61544E+02    0.11702E+06    0.13547E+02
  1360    0.69709E+03    0.24735E+02   -0.61782E+02    0.11683E+06    0.13465E+02
  1361    0.69885E+03    0.24549E+02   -0.62005E+02    0.11664E+06    0.13379E+02
  1362    0.70061E+03    0.24362E+02   -0.62213E+02    0.11645E+06    0.13289E+02
  1363    0.70238E+03    0.24173E+02   -0.62408E+02    0.11627E+06    0.13198E+02
  1364    0.70414E+03    0.23983E+02   -0.62586E+02    0.11608E+06    0.13104E+02
  1365    0.70600E+03    0.23791E+02   -0.62749E+02    0.11589E+06    0.13009E+02
  1366    0.70779E+03    0.23598E+02   -0.62898E+02    0.11571E+06    0.12914E+02
  1367    0.70958E+03    0.23402E+02   -0.63031E+02    0.11552E+06    0.12820E+02
  1368    0.71145E+03    0.23208E+02   -0.63149E+02    0.11533E+06    0.12727E+02
  1369    0.71326E+03    0.23010E+02   -0.63251E+02    0.11515E+06    0.12635E+02
  1370    0.71507E+03    0.22813E+02   -0.63339E+02    0.11496E+06    0.12547E+02
  1371    0.71689E+03    0.22614E+02   -0.63412E+02    0.11478E+06    0.12462E+02
  1372    0.71872E+03    0.22415E+02   -0.63469E+02    0.11460E+06    0.12381E+02
  1373    0.72055E+03    0.22215E+02   -0.63511E+02    0.11441E+06    0.12305E+02
  1374    0.72238E+03    0.22014E+02   -0.63537E+02    0.11423E+06    0.12235E+02
  1375    0.72423E+03    0.21812E+02   -0.63549E+02    0.11405E+06    0.12171E+02
  1376    0.72608E+03    0.21610E+02   -0.63545E+02    0.11386E+06    0.12114E+02
  1377    0.72793E+03    0.21408E+02   -0.63526E+02    0.11368E+06    0.12066E+02
  1378    0.72979E+03    0.21203E+02   -0.63493E+02    0.11350E+06    0.12026E+02
  1379    0.73159E+03    0.21001E+02   -0.63444E+02    0.11332E+06    0.11995E+02
  1380    0.73339E+03    0.20796E+02   -0.63380E+02    0.11314E+06    0.11975E+02
  1381    0.73519E+03    0.20592E+02   -0.63300E+02    0.11295E+06    0.11966E+02
  1382    0.73686E+03    0.20388E+02   -0.63205E+02    0.11277E+06    0.11968E+02
  1383    0.73868E+03    0.20184E+02   -0.63097E+02    0.11259E+06    0.11983E+02
  1384    0.74035E+03    0.19980E+02   -0.62972E+02    0.11241E+06    0.12011E+02
  1385    0.74203E+03    0.19775E+02   -0.62833E+02    0.11223E+06    0.12053E+02
  1386    0.74372E+03    0.19571E+02   -0.62679E+02    0.11206E+06    0.12109E+02
  1387    0.74534E+03    0.19368E+02   -0.62511E+02    0.11188E+06    0.12181E+02
  1388    0.74712E+03    0.19164E+02   -0.62328E+02    0.11170E+06    0.12270E+02
  1389    0.74875E+03    0.18961E+02   -0.62130E+02    0.11152E+06    0.12375E+02
  1390    0.75032E+03    0.18758E+02   -0.61919E+02    0.11134E+06    0.12497E+02
  1391    0.75196E+03    0.18556E+02   -0.61693E+02    0.11116E+06    0.12639E+02
  1392    0.75354E+03    0.18355E+02   -0.61453E+02    0.11099E+06    0.12799E+02
  1393    0.75513E+03    0.18154E+02   -0.61199E+02    0.11081E+06    0.12979E+02
  1394    0.75664E+03    0.17954E+02   -0.60932E+02    0.11063E+06    0.13180E+02
  1395    0.75816E+03    0.17755E+02   -0.60650E+02    0.11046E+06    0.13402E+02
  1396    0.75969E+03    0.17557E+02   -0.60356E+02    0.11028E+06    0.13647E+02
  1397    0.76115E+03    0.17359E+02   -0.60048E+02    0.11011E+06    0.13914E+02
  1398    0.76255E+03    0.17162E+02   -0.59725E+02    0.10993E+06    0.14205E+02
  1399    0.76395E+03    0.16968E+02   -0.59390E+02    0.10976E+06    0.14520E+02
  1400    0.76535E+03    0.16774E+02   -0.59042E+02    0.10958E+06    0.14861E+02
  1401    0.76669E+03    0.16580E+02   -0.58681E+02    0.10941E+06    0.15227E+02
  1402    0.76803E+03    0.16389E+02   -0.58308E+02    0.10924E+06    0.15618E+02
  1403    0.76931E+03    0.16199E+02   -0.57922E+02    0.10906E+06    0.16034E+02
  1404    0.77052E+03    0.16011E+02   -0.57523E+02    0.10889E+06    0.16473E+02
  1405    0.77180E+03    0.15823E+02   -0.57112E+02    0.10872E+06    0.16934E+02
  1406    0.77295E+03    0.15637E+02   -0.56690E+02    0.10854E+06    0.17418E+02
  1407    0.77403E+03    0.15453E+02   -0.56256E+02    0.10837E+06    0.17922E+02
  1408    0.77526E+03    0.15270E+02   -0.55810E+02    0.10820E+06    0.18447E+02
  1409    0.77627E+03    0.15090E+02   -0.55353E+02    0.10803E+06    0.18992E+02
  1410    0.77736E+03    0.14911E+02   -0.54885E+02    0.10786E+06    0.19555E+02
  1411    0.77839E+03    0.14733E+02   -0.54405E+02    0.10769E+06    0.20136E+02
  1412    0.77934E+03    0.14559E+02   -0.53915E+02    0.10752E+06    0.20734E+02
